steamid,personaname,loccountrycode,recent_playtime_hours,profileurl,two_weeks
76561198300365634,R,,74.38,https://steamcommunity.com/profiles/76561198300365634/,71.77
76561197998253239,hisssan,DE,0.0,https://steamcommunity.com/id/hisssan/,0.0
76561197993246947,Lord Of War,GB,77.1,https://steamcommunity.com/profiles/76561197993246947/,78.03
76561198798101031,F0R3V3R,CZ,20.75,https://steamcommunity.com/profiles/76561198798101031/,20.75
76561199066319224,Abdullah,,0.0,https://steamcommunity.com/profiles/76561199066319224/,0.0
76561198139870067,CordobezEverdeen,,101.78,https://steamcommunity.com/id/cordobezveridan/,102.12
76561198047294223,ParkourCat,US,118.1,https://steamcommunity.com/id/ParkourCat/,117.85
76561197971365723,BitHalo,CA,25.08,https://steamcommunity.com/id/halokun/,26.73
76561198257578833,Larven,AF,120.25,https://steamcommunity.com/profiles/76561198257578833/,123.02
76561198830268492,Midnight Zone,,0.58,https://steamcommunity.com/profiles/76561198830268492/,2.13
76561198000943595,nightspd,US,22.43,https://steamcommunity.com/id/nightspd/,24.5
76561198082739538,Petunia,,10.35,https://steamcommunity.com/profiles/76561198082739538/,12.27
76561199027996265,Polar,GB,15.23,https://steamcommunity.com/id/lokkiittbng/,15.23
76561198104971354,BEB,,43.13,https://steamcommunity.com/id/asdgdfsgdfhfg/,47.22
76561199079040739,Gooierchip79591,US,31.13,https://steamcommunity.com/id/Gooierchip79591/,31.42
76561199079662085,TheNamiChey,AU,80.17,https://steamcommunity.com/id/TheNamiChey/,83.78
76561198069930937,Renshotto Venshi,,83.75,https://steamcommunity.com/profiles/76561198069930937/,211.22
76561198069950776,FluentKiller,CA,10.33,https://steamcommunity.com/profiles/76561198069950776/,13.3
76561198988010779,EdenIsASpood,,13.17,https://steamcommunity.com/profiles/76561198988010779/,13.17
76561199278631408,donovanivester1,,16.48,https://steamcommunity.com/profiles/76561199278631408/,16.3
76561199811765353,𝕿𝖊𝖉𝖉𝖞𝕾𝖒,,1.25,https://steamcommunity.com/profiles/76561199811765353/,0.1
76561199055183123,Cashinova,,12.35,https://steamcommunity.com/profiles/76561199055183123/,13.73
76561198999199446,Billy,US,47.68,https://steamcommunity.com/profiles/76561198999199446/,50.55
76561198876269758,daddywicked,US,0.5,https://steamcommunity.com/profiles/76561198876269758/,0.0
76561199077233474,McFeddle,,93.67,https://steamcommunity.com/id/mcfeddlehasahugedong/,101.27
76561198118628989,ChroniclersTale,US,46.55,https://steamcommunity.com/id/chroniclerstale/,52.5
76561199796973133,MaShaQ.Q2❤,,221.85,https://steamcommunity.com/profiles/76561199796973133/,201.05
76561199508874211,Og_GORILLA_187,,60.47,https://steamcommunity.com/profiles/76561199508874211/,66.73
76561199239190029,Moguel betonera,BR,9.22,https://steamcommunity.com/profiles/76561199239190029/,10.0
76561198069955762,Abigaliz,AR,37.75,https://steamcommunity.com/id/abigaliz/,37.4
76561198182444083,saihtt777,US,25.5,https://steamcommunity.com/profiles/76561198182444083/,25.5
76561198969335512,Truck,US,14.88,https://steamcommunity.com/id/cooltruckerman/,14.88
76561198357247781,SickNote,GB,24.05,https://steamcommunity.com/id/sicknotesteam/,22.73
76561199197076040,Zoleus,US,39.38,https://steamcommunity.com/profiles/76561199197076040/,40.5
76561198000025602,Dragoonius,US,40.67,https://steamcommunity.com/id/dragoonius/,42.3
76561198811694890,Pudz,GB,123.22,https://steamcommunity.com/id/Pudsz/,120.13
76561198025682811,doctorvenkman,US,32.95,https://steamcommunity.com/profiles/76561198025682811/,44.48
76561198239249868,Nea7x,NL,83.85,https://steamcommunity.com/id/Nea7x/,83.45
76561199811719322,xkeith.3x,,0.0,https://steamcommunity.com/profiles/76561199811719322/,0.0
76561198063712965,Yeetloaf,US,54.25,https://steamcommunity.com/id/Nyessir/,57.75
76561199113968876,7h3_71t3r4l_v01d,US,63.88,https://steamcommunity.com/profiles/76561199113968876/,64.62
76561198111344716,Cosmic Aro,US,52.18,https://steamcommunity.com/profiles/76561198111344716/,30.0
76561199801129307,Funny Guy,,11.03,https://steamcommunity.com/profiles/76561199801129307/,8.88
76561199761516568,𝓭𝓮𝓵𝓾𝓼𝓲𝓸𝓷,DJ,40.32,https://steamcommunity.com/id/fentyreal/,37.47
76561199049981343,gsauce08,US,84.47,https://steamcommunity.com/profiles/76561199049981343/,84.28
76561199511838594,CS.PRO,,21.02,https://steamcommunity.com/profiles/76561199511838594/,23.98
76561198079572106,Just B.W.,US,16.83,https://steamcommunity.com/id/KanekiKenSenpai/,19.0
76561198975596817,Yurmoms_spaghti,,66.83,https://steamcommunity.com/profiles/76561198975596817/,70.05
76561199022493512,F22 Raptor,GB,0.0,https://steamcommunity.com/id/DiabelSztuciec/,7.48
76561198360109741,Ciocolici,DE,43.18,https://steamcommunity.com/id/ciocolici/,43.1
76561199541977836,fly high! <3,IN,0.0,https://steamcommunity.com/profiles/76561199541977836/,0.0
76561198065379178,Mountain Bandit,TH,36.95,https://steamcommunity.com/id/Sofakunov/,37.53
76561198288542535,Lagy Perfecto,CC,27.43,https://steamcommunity.com/profiles/76561198288542535/,25.03
76561199511995419,Biot Hunter,PH,20.22,https://steamcommunity.com/id/albertsupot/,22.77
76561199106437547,IIIıIIIIIIııııIIIIII,,26.95,https://steamcommunity.com/profiles/76561199106437547/,26.95
76561199736309729,Retr0,,292.82,https://steamcommunity.com/profiles/76561199736309729/,279.4
76561199384936560,Geegachaad,,16.43,https://steamcommunity.com/profiles/76561199384936560/,19.45
76561198309690316,ChunkyPumpkin,US,9.5,https://steamcommunity.com/id/kunzkids/,9.5
76561199815403096,semreshkanwar025,,14.37,https://steamcommunity.com/profiles/76561199815403096/,14.37
76561198157683410,Marc Antony,GB,79.55,https://steamcommunity.com/profiles/76561198157683410/,83.83
76561199131892253,buggleruggle,US,16.07,https://steamcommunity.com/profiles/76561199131892253/,35.82
76561198263642963,𝕹 𝖊 𝖎 𝖒 𝖔 𝖍,VN,6.2,https://steamcommunity.com/id/crusader1740/,5.35
76561198262335497,Freddy,GB,24.82,https://steamcommunity.com/profiles/76561198262335497/,24.47
76561198280060377,Rabbit,US,137.28,https://steamcommunity.com/id/thatonerabbit/,142.68
76561199189360046,♿︎ Geeky,BA,44.08,https://steamcommunity.com/id/geek_god/,177.18
76561199125276069,CPxrple 八十.七,,10.9,https://steamcommunity.com/profiles/76561199125276069/,7.5
76561198316450417,Dirtroad,CN,0.0,https://steamcommunity.com/id/Pumayaris/,0.0
76561198123360245,lux,CA,8.65,https://steamcommunity.com/id/3QU1ty/,8.68
76561198269232401,Solid Halvor,GB,105.37,https://steamcommunity.com/profiles/76561198269232401/,165.1
76561199511968726,索菲亚 阿拉丁,CN,27.45,https://steamcommunity.com/id/vigil69420/,25.45
76561199078710988,banzaiturtle18,US,107.03,https://steamcommunity.com/profiles/76561199078710988/,109.0
76561199200307932,Remix_64,US,24.62,https://steamcommunity.com/profiles/76561199200307932/,27.17
76561198799671531,Clarency,AU,12.0,https://steamcommunity.com/profiles/76561198799671531/,13.17
76561198248409960,ThordansK,IT,17.15,https://steamcommunity.com/profiles/76561198248409960/,15.22
76561199156448681,vatakat,GB,19.18,https://steamcommunity.com/profiles/76561199156448681/,12.28
76561199553415100,s.habibi.official,,16.97,https://steamcommunity.com/profiles/76561199553415100/,30.65
76561198956315424,timmy,US,0.0,https://steamcommunity.com/profiles/76561198956315424/,0.0
76561198453147296,galevheaton,,0.0,https://steamcommunity.com/profiles/76561198453147296/,0.0
76561198298860235,S.I.M.P. #69,US,3.08,https://steamcommunity.com/profiles/76561198298860235/,6.35
76561198091137148,Dustnich,,121.03,https://steamcommunity.com/profiles/76561198091137148/,115.7
76561198831251987,Splonk,GB,0.0,https://steamcommunity.com/profiles/76561198831251987/,0.0
76561199381227816,papa smurf bandit.gg #rustmagic,,135.4,https://steamcommunity.com/profiles/76561199381227816/,130.02
76561198241569876,Mathis,,10.18,https://steamcommunity.com/id/Mathis00/,9.28
76561198312608498,Hafuner,US,63.68,https://steamcommunity.com/id/254786978/,63.12
76561199804525529,YoGirlOmd,US,55.43,https://steamcommunity.com/profiles/76561199804525529/,58.1
76561199084390170,GHOSTDJ,,0.0,https://steamcommunity.com/profiles/76561199084390170/,0.0
76561198355333531,Tourkoktonos,GR,33.42,https://steamcommunity.com/id/killerotrelos/,33.37
76561199803610056,gibsonjrdaniel49,,2.02,https://steamcommunity.com/profiles/76561199803610056/,2.02
76561198338045400,leftalongtimeago,US,142.83,https://steamcommunity.com/profiles/76561198338045400/,137.93
76561199173001667,Kavidad,,6.97,https://steamcommunity.com/id/Kavidad/,27.47
76561199557499894,MR:)MONKII,,57.63,https://steamcommunity.com/profiles/76561199557499894/,60.27
76561199017655048,BetaWolf,,96.88,https://steamcommunity.com/profiles/76561199017655048/,97.05
76561199805722155,h72942428,,9.27,https://steamcommunity.com/profiles/76561199805722155/,6.08
76561199129959785,Branzooo,ID,45.9,https://steamcommunity.com/profiles/76561199129959785/,50.72
76561199139010010,YCM45,,131.85,https://steamcommunity.com/profiles/76561199139010010/,102.3
76561198255657050,JMDRIFTER,,128.88,https://steamcommunity.com/profiles/76561198255657050/,116.93
76561198154929210,Taurus215,AU,39.37,https://steamcommunity.com/profiles/76561198154929210/,39.4
76561199066053525,GH0ST,,147.22,https://steamcommunity.com/profiles/76561199066053525/,133.9
76561199761703342,*,,13.53,https://steamcommunity.com/id/andzapandza/,13.53
76561198802695467,KjærBetø,AL,65.95,https://steamcommunity.com/id/KjaerBeto/,67.23
76561198810587669,bonnie,IE,42.27,https://steamcommunity.com/id/thatdudebonnie/,39.83
76561198044596083,Don Dada,US,175.02,https://steamcommunity.com/profiles/76561198044596083/,182.07
76561198215224705,Frax,US,81.03,https://steamcommunity.com/id/bloonstowerdefense/,86.05
76561198856346320,Wolfossum,,13.1,https://steamcommunity.com/profiles/76561198856346320/,10.82
76561198330201293,picklejoose,,4.15,https://steamcommunity.com/profiles/76561198330201293/,4.15
76561199794072282,trickpuf,,0.0,https://steamcommunity.com/profiles/76561199794072282/,0.0
76561199470642628,skibidi,BG,82.62,https://steamcommunity.com/profiles/76561199470642628/,80.17
76561199767053739,TorkWunnel,FI,34.28,https://steamcommunity.com/id/TorkWunnel/,34.98
76561199217346742,oreoeater,ID,6.88,https://steamcommunity.com/id/oreoeater122/,6.88
76561198826564678,kroxkr,IN,5.4,https://steamcommunity.com/id/kroxkr/,5.4
76561197989442839,Savvy,,59.53,https://steamcommunity.com/id/mistaSavvy/,63.5
76561198098349453,RatFM,,32.22,https://steamcommunity.com/id/poopfartballs1/,56.5
76561198067698066,KW-781,,0.0,https://steamcommunity.com/profiles/76561198067698066/,0.0
76561199534553120,Seek & Destroy,EE,1.78,https://steamcommunity.com/id/Kids1nBasement/,7.22
76561199280932390,domozlotvor,,25.18,https://steamcommunity.com/id/shuksy/,27.17
76561198082983266,thomasotje10,,6.58,https://steamcommunity.com/profiles/76561198082983266/,6.58
76561199134666070,Boi,,39.45,https://steamcommunity.com/profiles/76561199134666070/,40.88
76561199572325953,.Shurda™,BA,54.33,https://steamcommunity.com/profiles/76561199572325953/,53.95
76561199740965520,KITKATBASIL,,6.78,https://steamcommunity.com/profiles/76561199740965520/,6.42
76561199577918458,Shadow The Hedgehog,GB,45.2,https://steamcommunity.com/profiles/76561199577918458/,45.45
76561198964528956,<ikaydo>,,66.57,https://steamcommunity.com/profiles/76561198964528956/,73.12
76561198864758411,AlexVR6,RO,6.07,https://steamcommunity.com/id/ImprezaSTI/,4.47
76561198108436057,༺Leͥgeͣnͫd༻ᴳᵒᵈ,IR,49.47,https://steamcommunity.com/profiles/76561198108436057/,58.58
76561198979909857,Varon,US,67.28,https://steamcommunity.com/profiles/76561198979909857/,84.17
76561198117886061,DaDemon,UA,72.43,https://steamcommunity.com/id/pinokl/,74.77
76561198424089154,k1NDER✖︎ᶠᵘᶜᵏᵧₒ,CA,39.57,https://steamcommunity.com/profiles/76561198424089154/,40.32
76561198799085671,sylvicry,,59.6,https://steamcommunity.com/id/slyntri/,46.9
76561198006963723,Leon,IT,0.0,https://steamcommunity.com/id/SpikeSpiegel29/,0.0
76561198254135851,MC-Vince,GB,45.1,https://steamcommunity.com/id/BritishRedCoat/,45.1
76561199789885999,i beat my wife,RO,0.0,https://steamcommunity.com/profiles/76561199789885999/,0.0
76561199204714721,Negan,,11.17,https://steamcommunity.com/profiles/76561199204714721/,11.02
76561198154190844,xTimon7,DE,24.37,https://steamcommunity.com/id/Tismorbius/,28.4
76561198159026290,Wisey,LT,18.7,https://steamcommunity.com/profiles/76561198159026290/,16.23
76561198303201391,raphalgar,,24.85,https://steamcommunity.com/profiles/76561198303201391/,26.8
76561198302048981,ankon555,,3.95,https://steamcommunity.com/id/ankon555/,4.02
76561199501690557,Jackeel,DE,43.3,https://steamcommunity.com/profiles/76561199501690557/,26.38
76561198002606504,Bestial,,0.0,https://steamcommunity.com/profiles/76561198002606504/,0.0
76561198851388367,J0riPena,,56.62,https://steamcommunity.com/profiles/76561198851388367/,54.47
76561199273787019,DENFOK,DM,30.85,https://steamcommunity.com/profiles/76561199273787019/,17.43
76561199419751959,PsYcHoMaNe,,172.72,https://steamcommunity.com/profiles/76561199419751959/,182.23
76561199028478643,dohyun_,JP,3.02,https://steamcommunity.com/id/dhehgus1202/,2.37
76561197996516602,Mano_dura,CH,0.0,https://steamcommunity.com/id/mano_dura/,0.0
76561199012734119,lightedfrog,SE,39.58,https://steamcommunity.com/id/lightedfrog/,42.27
76561199137727192,Mccumstain,US,0.0,https://steamcommunity.com/profiles/76561199137727192/,0.0
76561199038680125,MIKI®,RS,3.58,https://steamcommunity.com/id/mihajlo329/,4.5
76561198378240332,Crokobos,NL,4.48,https://steamcommunity.com/id/crokobos/,4.43
76561199756974844,XxDemonsLay3RxX,GB,44.93,https://steamcommunity.com/id/lonelyguy18/,45.17
76561198134011308,Chase Omega,US,39.57,https://steamcommunity.com/id/ChaseOmega/,41.93
76561198275624753,シグマパパ！！,JP,64.77,https://steamcommunity.com/id/Bananaa_/,62.78
76561199507448843,IxEr4sERxI,US,103.53,https://steamcommunity.com/profiles/76561199507448843/,110.13
76561198050554698,Mr Fugu,US,11.73,https://steamcommunity.com/profiles/76561198050554698/,11.45
76561199177268062,ItsJustKetchup,NZ,86.63,https://steamcommunity.com/id/itsjustketchup/,82.18
76561199439121135,Spuriouskero,,51.73,https://steamcommunity.com/profiles/76561199439121135/,50.62
76561199389431212,Orqng3,VA,55.27,https://steamcommunity.com/profiles/76561199389431212/,46.93
76561199532745403,Smippy2iq,JP,65.35,https://steamcommunity.com/profiles/76561199532745403/,61.18
76561198066307391,mayzmae,AQ,58.45,https://steamcommunity.com/id/maylokana/,68.65
76561198311487575,CosminTb,RO,18.47,https://steamcommunity.com/profiles/76561198311487575/,19.4
76561198095815850,TheDoktah,,0.0,https://steamcommunity.com/profiles/76561198095815850/,0.0
76561198059688178,Bread,GS,44.15,https://steamcommunity.com/id/Breadstein/,42.12
76561199441337826,JinJinLover1500,AQ,45.3,https://steamcommunity.com/profiles/76561199441337826/,52.67
76561198123271806,vStiffy TTV,CA,0.0,https://steamcommunity.com/profiles/76561198123271806/,0.0
76561199293551819,OrphanageBomber,NE,9.98,https://steamcommunity.com/profiles/76561199293551819/,9.98
76561199811688743,aldrisanderson30,,11.12,https://steamcommunity.com/profiles/76561199811688743/,10.78
76561198133381140,Bobby,GB,139.73,https://steamcommunity.com/profiles/76561198133381140/,138.62
76561198061131846,Kobe,NZ,39.53,https://steamcommunity.com/profiles/76561198061131846/,42.1
76561198281602469,Eidan,RO,64.73,https://steamcommunity.com/id/eidan1203/,57.57
76561198151538033,mr.picachu,GB,6.62,https://steamcommunity.com/id/mrpicachu/,6.62
76561198047162798,Sybil,US,37.37,https://steamcommunity.com/profiles/76561198047162798/,30.2
76561199487321116,bluethdr,US,15.75,https://steamcommunity.com/profiles/76561199487321116/,17.15
76561198282262864,Rivoki,,62.05,https://steamcommunity.com/id/Rivoki/,136.47
76561198271652431,WQLFIE.V,NL,263.63,https://steamcommunity.com/id/WLFV/,250.38
76561198197515993,effetee,,22.78,https://steamcommunity.com/id/effeminatecallow/,23.5
76561198127190887,Amon Gus,US,43.48,https://steamcommunity.com/id/Spoderman_4_Lyfe/,48.05
76561198806934859,FearTechGaming,US,60.8,https://steamcommunity.com/id/FearTechGaming/,75.52
76561198344000057,Tu3nti,,18.7,https://steamcommunity.com/id/ThatFatBoy/,18.75
76561198860414465,Osool,,0.0,https://steamcommunity.com/profiles/76561198860414465/,0.0
76561199084958861,♛KeinZ!♛,,10.42,https://steamcommunity.com/id/CAPO0PO/,11.75
76561198372072405,Akira Nishiki,,59.65,https://steamcommunity.com/profiles/76561198372072405/,61.85
76561198097567485,TheAniGamer,US,0.0,https://steamcommunity.com/id/theanigamer1/,0.0
76561199554427450,Akuma Kuro,UZ,5.95,https://steamcommunity.com/id/IbnMansooR/,7.03
76561198079331745,Bonick,SB,2.48,https://steamcommunity.com/profiles/76561198079331745/,2.48
76561199082165160,Jer,US,128.9,https://steamcommunity.com/id/jer_is_the_best/,109.8
76561198014772339,HexPunk,US,2.55,https://steamcommunity.com/id/Hex_Punk/,2.6
76561198153491643,ＤＥＡＤ－ＦＡＬＬ,DK,18.53,https://steamcommunity.com/profiles/76561198153491643/,24.28
76561199065001709,Babool,,7.32,https://steamcommunity.com/id/Babool1/,6.67
76561199774004923,snowman,GB,26.42,https://steamcommunity.com/profiles/76561199774004923/,26.3
76561198118581255,the Cone,,58.05,https://steamcommunity.com/id/AllNaturalCody/,54.02
76561198017059892,xXWhackCrack64Xx,,16.15,https://steamcommunity.com/id/4634713545678/,16.15
